HOLEID,ESTE,NORTE,COTA,LARGO,Proyecto
12CR-002,2533965.5,6713846.9,1952.5,26.5,QDD_Main
12CR-003,2534120.7,6713697.2,1922.9,26.5,QDD_Main
12CR-004,2534194.5,6713625.2,1909,26.5,QDD_Main
12CR-005,2534277.2,6713548.2,1894,26.5,QDD_Main
12CR-006,2534390.3,6713442.6,1874.5,22,QDD_Main
12CR-007,2534509.3,6713330.9,1850.9,26.5,QDD_Main
12-GALERIA-SW,2534251.267,6713562.365,1897.18,192,QDD_Main
12QD-697,2534229.84,6713660.47,1910.465,150.7,QDD_Main
12QD-698,2534229.85,6713660.47,1910.465,154.1,QDD_Main
12QD-699,2534229.86,6713660.47,1910.465,146.9,QDD_Main
12QD-700,2534230.065,6713664.771,1910.925,273.6,QDD_Main
12QD-701,2534229.592,6713663.666,1910.779,353.7,QDD_Main
12QD-702,2534229.87,6713660.47,1910.465,292.4,QDD_Main
12QD-703,2534233.8,6713663.717,1913.056,255,QDD_Main
12QD-704,2534223.869,6713662.578,1910.782,250,QDD_Main
12QD-705,2534223.781,6713663.132,1911.842,299.7,QDD_Main
12QD-706,2534233.973,6713663.501,1912.026,420.8,QDD_Main
12QD-707,2534223.812,6713663.032,1912.941,203,QDD_Main
12QD-708,2534234.183,6713663.121,1911.827,396,QDD_Main
12QD-709,2534220.082,6713658.114,1911.424,149,QDD_Main
12QD-710,2534220.37,6713657.177,1911.344,251,QDD_Main
12QD-711,2534232.671,6713660.569,1911.362,409.2,QDD_Main
12QD-712,2534224.563,6713654.886,1910.915,172,QDD_Main
12QD-713,2534314.017,6713480.828,1888.963,390.6,QDD_Main
12QD-714,2534307.741,6713475.332,1889.662,300,QDD_Main
12QD-715,2534231.701,6713659.256,1912.072,402,QDD_Main
12QD-716,2534230.806,6713659.174,1910.978,394.9,QDD_Main
12QD-717,2534307.143,6713475.896,1888.093,450.5,QDD_Main
12QD-718,2534313.702,6713480.285,1888.696,320,QDD_Main
12QD-719,2534313.726,6713480.684,1888.769,320,QDD_Main
12QD-720,2534231.243,6713658.667,1913.031,426,QDD_Main
12QD-721,2534307.851,6713475.187,1888.568,402.3,QDD_Main
12QD-722,2534313.543,6713480.198,1889.31,360,QDD_Main
12QD-723,2534307.871,6713475.057,1888.945,338,QDD_Main
12QD-724,2534313.793,6713480.493,1889.068,334,QDD_Main
12QD-725,2534307.985,6713475.507,1888.373,322.8,QDD_Main
12QD-726,2534227.587,6713656.208,1910.992,200.7,QDD_Main
12QD-727,2534306.123,6713478.282,1888.949,150,QDD_Main
12QD-728,2534314.565,6713486.618,1888.765,22.4,QDD_Main
12QD-729,2534314.779,6713486.658,1887.745,173,QDD_Main
12QD-730,2534306.812,6713480.264,1888.859,244.1,QDD_Main
12QD-731,2534230,6713657.669,1911.927,367.4,QDD_Main
12QD-732,2534314.778,6713486.818,1888.055,170.5,QDD_Main
12QD-733,2534303.481,6713481.501,1888.807,166.8,QDD_Main
12QD-734,2534314.565,6713487.917,1888.137,181.5,QDD_Main
12QD-735,2534303.61,6713483.149,1889.026,200.1,QDD_Main
12QD-736,2534309.686,6713474.759,1890.63,294,QDD_Main
12QD-737,2534228.756,6713656.967,1911.733,367.9,QDD_Main
12QD-738,2534303.379,6713481.911,1888.801,254,QDD_Main
12QD-739,2534310.082,6713475.075,1889.683,300,QDD_Main
12QD-740,2534304.147,6713479.008,1888.887,355.2,QDD_Main
12QD-741,2534309.886,6713475.082,1888.8,348,QDD_Main
12QD-742,2534124.983,6713409.111,1875.355,300,QDD_Main
12QD-743,2534303.73,6713479.036,1889.702,349.7,QDD_Main
12QD-744,2534125.1,6713409.021,1874.597,378,QDD_Main
12QD-745,2534312.321,6713476.229,1889.37,480,QDD_Main
12QD-746,2534304.853,6713477.287,1889.57,366.9,QDD_Main
12QD-747,2534124.986,6713408.909,1875.823,320,QDD_Main
12QD-748,2534125.069,6713409.043,1874.213,551.9,QDD_Main
12QD-749,2534304.941,6713477.533,1889.275,322.5,QDD_Main
12QD-750,2534310.622,6713475.207,1888.886,434,QDD_Main
12QD-751,2534124.824,6713408.951,1874.206,555,QDD_Main
12-RamBelgrano,2534483,6713345,1855.9,140,QDD_Main
13QD-752,2534314.616,6713487.565,1887.743,164.4,QDD_Main
13QD-753,2534315.068,6713488.586,1887.88,161,QDD_Main
13QD-754,2534314.91,6713486.851,1887.826,161,QDD_Main
13QD-755,2534315.245,6713487.113,1888.379,164,QDD_Main
13QD-756,2534304.432,6713484.516,1888.028,354.6,QDD_Main
13QD-757,2534304.318,6713484.496,1888.596,120,QDD_Main
13QD-758,2534304.312,6713484.513,1889.193,115.3,QDD_Main
13QD-759,2534304.253,6713484.444,1889.595,111,QDD_Main
13QD-760,2534303.721,6713479.84,1888.657,354,QDD_Main
13QD-761,2534303.619,6713479.573,1887.475,324,QDD_Main
13QD-762,2534123.147,6713409.475,1874.188,615,QDD_Main
13QD-763,2534303.488,6713479.561,1887.993,304,QDD_Main
13QD-764,2534303.372,6713479.266,1888.879,314,QDD_Main
13QD-765,2534303.253,6713479.412,1889.809,225,QDD_Main
13QD-766,2534123.041,6713409.23,1874.313,765.2,QDD_Main
13QD-767,2534303.928,6713483.38,1887.968,160,QDD_Main
13QD-768,2534303.628,6713483.422,1887.236,196,QDD_Main
13QD-769,2534303.659,6713483.538,1888.043,120,QDD_Main
13QD-770,2534304.089,6713484.322,1888.108,140,QDD_Main
13QD-771,2534304.15,6713484.282,1887.641,160.8,QDD_Main
13QD-772,2534304.193,6713484.203,1886.945,165,QDD_Main
13QD-773,2534304.45,6713484.023,1886.423,200.2,QDD_Main
13QD-774,2534123.613,6713409.088,1874.187,575.8,QDD_Main
13QD-775,2534305.679,6713487.143,1887.775,175,QDD_Main
13QD-776,2534305.556,6713487.46,1888.218,186.1,QDD_Main
13QD-777,2534307.858,6713486.799,1887.708,202.7,QDD_Main
13QD-778,2534123.628,6713409.033,1874.515,574.5,QDD_Main
13QD-779,2534308.467,6713485.241,1887.772,362.5,QDD_Main
13QD-780,2534308.081,6713485.969,1887.813,169.4,QDD_Main
13QD-781,2534124.979,6713408.99,1874.73,576,QDD_Main
13QD-782,2534308.035,6713486.798,1887.789,164.5,QDD_Main
13QD-783,2534308.142,6713485.109,1887.795,378,QDD_Main
13QD-784,2534125.357,6713409.506,1874.188,583.5,QDD_Main
13QD-786,2534308.723,6713485.509,1887.802,363,QDD_Main
13QD-787,2534308.779,6713486.13,1887.773,173,QDD_Main
13QD-788,2534126.043,6713409.368,1874.249,577.2,QDD_Main
13QD-789,2534308.926,6713486.968,1887.771,156,QDD_Main
13QD-790,2534309.58,6713485.642,1889.297,184,QDD_Main
13QD-791,2534309.137,6713480.092,1887.916,462,QDD_Main
13QD-792,2534123.222,6713409.688,1874.2,186.1,QDD_Main
13QD-793,2534127.448,6713411.775,1874.024,545.6,QDD_Main
13QD-794,2534128.767,6713413.735,1873.89,551,QDD_Main
13QD-795,2534311.021,6713477.948,1887.463,564,QDD_Main
13QD-796,2534125.944,6713412.21,1873.801,546.5,QDD_Main
13QD-797,2534306.934,6713477.486,1887.621,553,QDD_Main
13QD-798,2534130.644,6713416.45,1874.13,299,QDD_Main
13QD-799,2534130.616,6713416.465,1874.498,288,QDD_Main
13QD-800,2534311.936,6713477.886,1887.458,569.5,QDD_Main
13QD-801,2534131.848,6713418.415,1874.527,315.5,QDD_Main
13QD-802,2534131.339,6713417.219,1875.667,152,QDD_Main
13QD-803,2534130.72,6713416.372,1874.364,264.5,QDD_Main
13QDR-785,2537473,6714128,1631,300,QDD_Main
14QD-804,2534130.437,6713416.496,1874.829,350.5,QDD_Main
14QD-805,2534305.228,6713480.13,1887.515,550.5,QDD_Main
14QD-806,2534130.597,6713416.466,1876.644,200,QDD_Main
14QD-807,2534130.4,6713416.456,1873.622,458,QDD_Main
14QD-808,2534304.985,6713479.937,1887.589,605.8,QDD_Main
14QD-809,2534130.109,6713415.735,1874.795,22,QDD_Main
14QD-810,2534130.267,6713415.952,1874.832,258,QDD_Main
14QD-811,2534306.341,6713479.071,1887.591,632.6,QDD_Main
14QD-812,2534122.949,6713409.285,1873.688,600.6,QDD_Main
14QD-813,2534123.608,6713409.134,1873.671,618,QDD_Main
14QD-814,2534122.568,6713409.589,1873.7,601,QDD_Main
14QD-815,2534123.078,6713409.891,1873.79,647.6,QDD_Main
14QD-816,2534123.132,6713410.155,1873.829,411,QDD_Main
14QD-817,2534121.979,6713410.38,1873.846,665.6,QDD_Main
14QD-818,2534122.965,6713409.908,1873.782,653,QDD_Main
14QD-819,2534131.842,6713421.772,1873.69,84.5,QDD_Main
14QD-820,2534129.343,6713415.399,1873.83,79,QDD_Main
14QD-821,2534125.694,6713419.8,1873.861,100,QDD_Main
14QD-822,2534130.18,6713415.78,1874.301,205.7,QDD_Main
14QD-823,2534130.177,6713415.818,1874.997,302,QDD_Main
14QD-824,2534131.362,6713417.263,1876.152,340,QDD_Main
14QD-825,2534130.007,6713415.245,1875.666,258,QDD_Main
14QD-826,2534129.722,6713414.808,1875.469,315.6,QDD_Main
14QD-827,2534129.689,6713414.811,1874.947,311,QDD_Main
14QD-828,2534310.341,6713475.513,1888.026,200,QDD_Main
14QD-829,2534310.321,6713475.567,1887.89,232,QDD_Main
14QD-830,2534310.359,6713475.457,1888.29,206,QDD_Main
14QD-831,2534306.708,6713489.516,1887.36,194,QDD_Main
14QD-832,2534306.68,6713489.685,1889.85,142.4,QDD_Main
14QD-833,2534311.8,6713490.4,1887,348,QDD_Main
15QD-856,2534311.81,6713490.4,1887,536,QDD_Main
15QD-857,2534311.82,6713490.4,1887,524,QDD_Main
15QD-858,2534311.83,6713490.4,1887,593,QDD_Main
15QD-859,2534311.84,6713490.4,1887,617,QDD_Main
15QD-860,2535060.43,6713301.88,1882.755,120,QDD_Main
15QD-861,2534125,6713409,1878,559.1,QDD_Main
15QD-862,2535060.551,6713301.765,1883.564,108.4,QDD_Main
15QD-863,2535060.438,6713301.905,1884.187,107,QDD_Main
15QD-864,2535060.012,6713301.806,1882.887,150,QDD_Main
15QD-865,2535060.053,6713301.717,1882.488,155.3,QDD_Main
15QD-866,2535060.064,6713301.781,1881.965,180,QDD_Main
15QD-867,2535060.103,6713301.728,1882.112,102.3,QDD_Main
15QD-868,2535059.671,6713301.761,1882.111,109,QDD_Main
15QD-869,2535061.646,6713302.552,1883.103,192,QDD_Main
15QD-870,2535061.691,6713302.692,1882.677,186,QDD_Main
15QD-871,2535061.756,6713302.63,1883.895,170.4,QDD_Main
15QD-872,2535062.839,6713303.963,1882.989,237.7,QDD_Main
15QD-873,2535062.929,6713303.953,1883.467,231,QDD_Main
15QD-874,2535062.607,6713304.241,1883.108,266.4,QDD_Main
15QD-875,2535062,6713304,1880,120.2,QDD_Main
15QD-876,2535059.802,6713308.407,1883.992,132.1,QDD_Main
15QD-877,2535062.01,6713304,1880,141,QDD_Main
15QD-878,2535062.02,6713304,1880,147.8,QDD_Main
15QD-879,2535062.03,6713304,1880,186,QDD_Main
15QD-880,2535062.04,6713304,1880,186.4,QDD_Main
15QD-881,2535062.05,6713304,1880,162,QDD_Main
15QD-882,2535062.09,6713303.601,1882.301,201,QDD_Main
15QD-883,2535062.393,6713303.534,1883.428,246,QDD_Main
15QD-884,2535061.986,6713303.637,1881.972,206,QDD_Main
15QD-885,2535059.814,6713301.655,1881.239,141,QDD_Main
15QD-886,2535059.734,6713302.296,1880.677,105.5,QDD_Main
15QD-887,2535063.168,6713304.523,1883.268,228.1,QDD_Main
15QDR-834,2535887,6712953,2290,276,QDD_Main
15QDR-835,2535887.02,6712953,2290,256,QDD_Main
15QDR-836,2535887.01,6712953,2290,250,QDD_Main
15QDR-837,2535056,6713221,2210,258,QDD_Main
15QDR-838,2534956,6713276,2200,236,QDD_Main
15QDR-839,2535039,6713198,2210,184,QDD_Main
15QDR-840,2535088,6713179,2210,186,QDD_Main
15QDR-841,2535151,6713154,2200,152,QDD_Main
15QDR-842,2535431,6713045,2210,262,QDD_Main
15QDR-843,2535199,6713136,2210,280,QDD_Main
15QDR-844,2535351,6713077,2210,202,QDD_Main
15QDR-845,2535499,6713056,2210,202,QDD_Main
15QDR-846,2535494,6713019,2210,264,QDD_Main
15QDR-847,2535297,6713088,2210,312,QDD_Main
15QDR-848,2535283,6713091,2210,224,QDD_Main
15QDR-849,2535260,6713098,2210,286,QDD_Main
15QDR-850,2535513,6713009,2210,200,QDD_Main
15QDR-851,2535482,6713071,2210,378,QDD_Main
15QDR-852,2535336,6713083,2210,294,QDD_Main
15QDR-853,2535418,6713050,2210,364,QDD_Main
15QDR-854,2534970,6713328,2200,206,QDD_Main
15QDR-855,2534964,6713330,2200,204,QDD_Main
16QD-1000,2536423.524,6712926.308,2445.887,20,QDD_Main
16QD-1001,2536424.11,6712927.22,2444.447,180,QDD_Main
16QD-1006,2536423.771,6712927.273,2444.912,180,QDD_Main
16QD-1014,2536424.045,6712926.655,2445.583,181.2,QDD_Main
16QD-1019,2536423.869,6712927.384,2444.111,165,QDD_Main
16QD-1023,2536423.627,6712926.624,2445.612,168,QDD_Main
16QD-1030,2536426.322,6712927.55,2445.105,194.5,QDD_Main
16QD-944,2534638.2,6713981.89,2039.076,70,QDD_Main
16QD-945,2534615.77,6713969.44,2040.303,70,QDD_Main
16QD-947,2534748.63,6713928.45,2040.206,50,QDD_Main
16QD-948,2534740.21,6713880.03,2049.883,60,QDD_Main
16QD-949,2534191.13,6714229.89,2026.079,136,QDD_Main
16QD-951,2534169.46,6714261.83,2022.466,130,QDD_Main
16QD-956,2536428.762,6712735.943,2584.141,220,QDD_Main
16QD-958,2536424.009,6712741.977,2582.989,235,QDD_Main
16QD-961,2536314.351,6712694.366,2610.813,320,QDD_Main
16QD-967,2536314.556,6712692.164,2610.833,305.9,QDD_Main
16QD-968,2536316.522,6712691.703,2610.63,347,QDD_Main
16QD-969,2536033.415,6712681.068,2520.111,250,QDD_Main
16QD-970,2536465.559,6712741.455,2585.901,381.6,QDD_Main
16QD-971,2536464.558,6712740.725,2585.922,400,QDD_Main
16QD-972,2536192.358,6712791.478,2512.679,126,QDD_Main
16QD-973,2536167.5,6712780.359,2513.095,90,QDD_Main
16QD-974,2536160.523,6712799.039,2513.295,105,QDD_Main
16QD-975,2534681.91,6713557.376,2272.356,158.1,QDD_Main
16QD-976,2534684.383,6713556.513,2272.339,121,QDD_Main
16QD-977,2534684.383,6713558.818,2272.278,151.2,QDD_Main
16QD-978,2534683.496,6713554.605,2272.282,228.7,QDD_Main
16QD-979,2534295.056,6713491.023,2421.845,248.6,QDD_Main
16QD-980,2534422.844,6713690.905,2252.294,162,QDD_Main
16QD-981,2534486.685,6713709.553,2232.511,181.4,QDD_Main
16QD-982,2534487.401,6713708.866,2232.543,179.2,QDD_Main
16QD-983,2534489.339,6713707.878,2232.758,150,QDD_Main
16QD-984,2534682.996,6713566.589,2272.008,195,QDD_Main
16QD-985,2534682.766,6713566.907,2271.932,240,QDD_Main
16QD-986,2534683.627,6713567.532,2271.85,210,QDD_Main
16QD-988,2534683.412,6713568.099,2271.817,227.5,QDD_Main
16QD-995,2536422.846,6712926.662,2445.468,27,QDD_Main
16QD-998,2536422.174,6712926.668,2444.007,152.6,QDD_Main
16QDR-1002,2536005.263,6712789.644,2460.024,300,QDD_Main
16QDR-1003,2536005.18,6712791.538,2460.059,320,QDD_Main
16QDR-1004,2536008.373,6712713.439,2509.018,250,QDD_Main
16QDR-1005,2536133.71,6712769.575,2513.138,200,QDD_Main
16QDR-1007,2536151.515,6712763.195,2513.29,120,QDD_Main
16QDR-1008,2536167.526,6712789.652,2512.836,120,QDD_Main
16QDR-1009,2536141.399,6712785.353,2512.873,150,QDD_Main
16QDR-1010,2536113.114,6712739.728,2512.865,120,QDD_Main
16QDR-1011,2536108.11,6712755.743,2512.443,120,QDD_Main
16QDR-1012,2536093.307,6712741.104,2512.449,100,QDD_Main
16QDR-1013,2536093.707,6712746.289,2512.265,130,QDD_Main
16QDR-1015,2534472.874,6713679.773,2250.138,200,QDD_Main
16QDR-1016,2534329.708,6713704.119,2280.961,270,QDD_Main
16QDR-1017,2534602.03,6713656.01,2251,220,QDD_Main
16QDR-1018,2534688,6713536,2276,180,QDD_Main
16QDR-1020,2534684,6713524,2276,200,QDD_Main
16QDR-1021,2534677.99,6713576.064,2271.637,200,QDD_Main
16QDR-1022,2534676.821,6713573.084,2271.804,200,QDD_Main
16QDR-1024,2534502.136,6713598.817,2309.958,200,QDD_Main
16QDR-1025,2534691,6713499,2276,166,QDD_Main
16QDR-1026,2534687.194,6713513.654,2276.474,200,QDD_Main
16QDR-1027,2534499.244,6713600.355,2309.651,200,QDD_Main
16QDR-1028,2534421.01,6713688,2250,150,QDD_Main
16QDR-1029,2534694.746,6713481.406,2277.907,186,QDD_Main
16QDR-1031,2534421,6713688,2250,166,QDD_Main
16QDR-1032,2534670,6713582,2270,250,QDD_Main
16QDR-1033,2534686.954,6713534.228,2274.067,158,QDD_Main
16QDR-1034,2534673,6713577,2270,250,QDD_Main
16QDR-1035,2534707.131,6713473.035,2276.925,210,QDD_Main
16QDR-1036,2534602.469,6713651.348,2252.575,166,QDD_Main
16QDR-888,2535929,6712975,2286,270,QDD_Main
16QDR-889,2535973,6712996,2285,250,QDD_Main
16QDR-890,2536029,6713022,2278,160,QDD_Main
16QDR-891,2534654.129,6713702.057,2210.972,234,QDD_Main
16QDR-892,2534657.986,6713702.23,2211.181,226,QDD_Main
16QDR-893,2534659.349,6713695.736,2211.27,226,QDD_Main
16QDR-894,2534422.806,6713690.685,2250.276,276,QDD_Main
16QDR-895,2534422.57,6713687.962,2250.288,278,QDD_Main
16QDR-896,2534431.931,6713690.021,2250.264,276,QDD_Main
16QDR-897,2534689.912,6713570.924,2271.787,256,QDD_Main
16QDR-898,2536006.446,6712779.355,2460.234,240,QDD_Main
16QDR-899,2536012.656,6712793.075,2459.992,240,QDD_Main
16QDR-900,2536006.973,6712789.177,2459.948,220,QDD_Main
16QDR-901,2536058.811,6712624.894,2561.871,210,QDD_Main
16QDR-902,2534505.686,6713408.694,2449.876,174,QDD_Main
16QDR-903,2534495.668,6713408.01,2450.213,228,QDD_Main
16QDR-904,2534297.072,6713487.734,2419.926,200,QDD_Main
16QDR-905,2534299.072,6713485.432,2420.104,200,QDD_Main
16QDR-906,2534109.23,6713702.227,2391.581,250,QDD_Main
16QDR-907,2534128.948,6713762.184,2380.191,260,QDD_Main
16QDR-908,2536316.292,6712694.314,2610.735,280,QDD_Main
16QDR-909,2534125.973,6713754.725,2380.328,198,QDD_Main
16QDR-910,2536316.907,6712696.748,2610.718,240,QDD_Main
16QDR-911,2536225.722,6712681.836,2580.345,230,QDD_Main
16QDR-912,2534271.599,6713665.548,2329.049,276,QDD_Main
16QDR-913,2536218.448,6712674.465,2580.307,250,QDD_Main
16QDR-914,2536108.899,6712704.114,2529.593,220,QDD_Main
16QDR-915,2536112.203,6712704.448,2530.071,200,QDD_Main
16QDR-916,2534267.547,6713666.454,2329.275,250,QDD_Main
16QDR-917,2536203.345,6712729.546,2538.577,220,QDD_Main
16QDR-918,2536201.711,6712731.129,2538.497,200,QDD_Main
16QDR-919,2536197.136,6712732.238,2538.556,200,QDD_Main
16QDR-920,2536193.148,6712730.319,2538.695,200,QDD_Main
16QDR-921,2536191.97,6712729.149,2538.778,200,QDD_Main
16QDR-922,2536004.12,6712702.956,2510.137,230,QDD_Main
16QDR-923,2534472.111,6713450.249,2421.175,240,QDD_Main
16QDR-924,2536150.469,6712852.088,2481.801,240,QDD_Main
16QDR-925,2536177.114,6712903.061,2440.394,220,QDD_Main
16QDR-926,2534476.11,6713453.951,2420.836,240,QDD_Main
16QDR-927,2536176.612,6712903.952,2440.458,200,QDD_Main
16QDR-928,2536526.732,6712973.818,2440.752,320,QDD_Main
16QDR-929,2534676.575,6713594.657,2269.409,300,QDD_Main
16QDR-930,2536521.333,6712978.904,2440.518,318,QDD_Main
16QDR-931,2534685.654,6713567.461,2271.761,250,QDD_Main
16QDR-932,2534684.926,6713565.53,2271.989,250,QDD_Main
16QDR-933,2536520.427,6712969.612,2440.748,220,QDD_Main
16QDR-934,2534679.247,6713574.393,2271.442,222,QDD_Main
16QDR-935,2536459.662,6712935.222,2441.228,220,QDD_Main
16QDR-936,2536416.688,6712930.41,2443.02,220,QDD_Main
16QDR-937,2534424.785,6713697.328,2249.962,230,QDD_Main
16QDR-938,2536527.223,6712982.656,2440.697,302,QDD_Main
16QDR-939,2534124.432,6713682.245,2391.394,276,QDD_Main
16QDR-940,2536524.173,6712979.818,2440.569,300,QDD_Main
16QDR-941,2534370.424,6713571.108,2330.262,240,QDD_Main
16QDR-942,2536327.473,6712876.914,2467.075,220,QDD_Main
16QDR-943,2534520.752,6713751.673,2190.225,220,QDD_Main
16QDR-946,2534859.56,6713500.19,2180.153,250,QDD_Main
16QDR-952,2534879.595,6713488.163,2180.135,280,QDD_Main
16QDR-953,2536296.414,6712887.21,2467.196,220,QDD_Main
16QDR-954,2536302.913,6712881.972,2467.513,220,QDD_Main
16QDR-955,2534912.069,6713470.243,2179.57,280,QDD_Main
16QDR-957,2536670.939,6713219.501,2306.299,300,QDD_Main
