HOLEID,ESTE,NORTE,COTA,LARGO,Proyecto
16QDR-959,2536673.581,6713221.466,2306.202,280,QDD_Main
16QDR-960,2536539.974,6713375.399,2245.893,220,QDD_Main
16QDR-962,2536532.143,6713396.001,2244.331,220,QDD_Main
16QDR-963,2536637.733,6713349.482,2276.521,270,QDD_Main
16QDR-964,2536637.767,6713350.796,2276.639,270,QDD_Main
16QDR-965,2536540.461,6713389.988,2244.53,220,QDD_Main
16QDR-966,2534678.823,6713557.655,2272.331,350,QDD_Main
16QDR-987,2535148.834,6712670.263,2620.453,350,QDD_Main
16QDR-989,2535331.716,6712620.128,2613.14,360,QDD_Main
16QDR-990,2535825.616,6712612.407,2560.207,360,QDD_Main
16QDR-991,2535821.711,6712612.322,2559.95,360,QDD_Main
16QDR-992,2535826.296,6712610.286,2560.304,300,QDD_Main
16QDR-993,2535828.083,6712607.79,2560.578,350,QDD_Main
16QDR-994,2534933.043,6712767.983,2600.688,370,QDD_Main
16QDR-996,2535355.657,6712614.284,2609.502,360,QDD_Main
16QDR-997,2535728,6712698,2460,330,QDD_Main
16QDR-999,2535468,6712750,2460,350,QDD_Main
16QDRInf_01,2535066.49,6713364.782,2089.938,250,QDD_Main
16QDRInf_02,2535072.009,6713296.475,2089.479,220,QDD_Main
16QDRInf_03,2535107.107,6713315.2,2089.846,130,QDD_Main
16QDRInf_04,2535110.928,6713255.224,2089.55,150,QDD_Main
16QDRInf_05,2535142.039,6713284.786,2089.321,138,QDD_Main
16QDRInf_06,2535168.93,6713235.755,2089.868,140,QDD_Main
16QDRInf_07,2535187.355,6713268.797,2089.702,140,QDD_Main
16QDRInf_08,2535207.859,6713218.679,2090.29,152,QDD_Main
16QDRInf_09,2535233.391,6713250.484,2089.935,176,QDD_Main
16QDRInf_10,2535284.925,6713193.093,2100.356,160,QDD_Main
16QDRInf_11,2535245.117,6713220.189,2090.264,176,QDD_Main
16QDRInf_12,2535350.841,6713185.599,2100.185,160,QDD_Main
16QDRInf_13,2535384.177,6713223.927,2099.804,150,QDD_Main
16QDRInf_14,2535505.935,6713306.997,2110.099,190,QDD_Main
16QDRInf_15,2535424.317,6713263.863,2110.756,150,QDD_Main
16QDRInf_16,2535405.966,6713192.598,2111.482,180,QDD_Main
16QDRInf_17,2535414.945,6713151.333,2110.737,180,QDD_Main
16QDRInf_18,2535456.921,6713219.854,2110.967,180,QDD_Main
16QDRInf_19,2535447.853,6713189.07,2110.581,180,QDD_Main
16QDRInf_20,2535439.3,6713112.787,2119.749,180,QDD_Main
16QDRInf_21,2535464.104,6713116.421,2120.101,150,QDD_Main
16QDRInf_22,2535499.947,6713161.262,2120.165,190,QDD_Main
16QDRInf_23,2535484.949,6713095.909,2120.008,130,QDD_Main
16QDRInf_24,2535529.022,6713132.057,2129.784,114,QDD_Main
16QDRInf_25,2535516.68,6713082.004,2130.554,140,QDD_Main
16QDRInf_26,2535571.197,6713247.039,2121.94,150,QDD_Main
16QDRInf_27,2535572.17,6713210.841,2121.729,142,QDD_Main
16QDRInf_28,2535559.274,6713114.665,2130.198,146,QDD_Main
16QDRInf_29,2535560.572,6713097.916,2130.326,140,QDD_Main
16QDRInf_30,2535594.902,6713270.027,2121.679,140,QDD_Main
16QDRInf_31,2535572.557,6713066.502,2130.287,140,QDD_Main
16QDRInf_32,2535470.477,6713337.438,2100.497,190,QDD_Main
16QDRInf_33,2534748.634,6713928.447,2040.206,50,QDD_Main
16QDRInf_34,2534638.195,6713981.891,2039.076,70,QDD_Main
16QDRInf_35,2534615.766,6713969.439,2040.303,70,QDD_Main
16QDRInf_36,2534740.212,6713880.033,2049.883,60,QDD_Main
16QDRInf_37,2534191.128,6714229.892,2026.079,136,QDD_Main
16QDRInf_38,2534169.456,6714261.831,2022.466,130,QDD_Main
16QDRInf_39,2535057,6713352,2070,180,QDD_Main
16QDRInf_40,2535078,6713352,2070,180,QDD_Main
16QDRInf_41,2535072,6713326,2070,180,QDD_Main
16QDRInf_42,2535084,6713326,2070,180,QDD_Main
16QDRInf_43,2535103,6713338,2070,180,QDD_Main
16QDRInf_44,2535427,6713166,2080,114,QDD_Main
16QDRInf_45,2535427.01,6713166,2080,200,QDD_Main
16QDRInf_46,2534161.979,6714256.785,2022.156,216,QDD_Main
16QDRInf_47,2534165.54,6714256.488,2022.357,140,QDD_Main
16QDRInf_48,2534120.452,6714266.476,2020.32,152,QDD_Main
16QDRInf_49,2534189.173,6714242.136,2024.745,130,QDD_Main
16QDRInf_50,2534188.716,6714251.652,2024.138,140,QDD_Main
16QDRInf_51,2534144.984,6714261.783,2020.994,150,QDD_Main
16QDRInf_52,2534195.054,6714241.127,2025,150,QDD_Main
16QDRInf_53,2534229.193,6714180.306,2036.789,150,QDD_Main
16QDRInf_54,2534215.466,6714200.083,2033.901,230,QDD_Main
17QD-1038,2536425.032,6712927.065,2445.714,134.4,QDD_Main
17QD-1043,2536424.893,6712927.624,2443.859,146.4,QDD_Main
17QD-1044,2534672.846,6713566.793,2274.327,273,QDD_Main
17QD-1046,2536421.722,6712926.039,2443.825,176.6,QDD_Main
17QD-1047,2536521.958,6712964.529,2440.821,274.6,QDD_Main
17QD-1052,2534673.997,6713566.999,2273.305,49,QDD_Main
17QD-1054,2536522.645,6712964.691,2440.939,252,QDD_Main
17QD-1056,2534678.02,6713552,2272,154,QDD_Main
17QD-1059,2536382.01,6712896,2453,156,QDD_Main
17QD-1062,2536382.02,6712896,2453,155,QDD_Main
17QD-1063,2534678.03,6713552,2272,139.5,QDD_Main
17QD-1067,2536382,6712896,2453,164,QDD_Main
17QD-1068,2536066.03,6712854,2440,175.3,QDD_Main
17QD-1069,2534678.01,6713552,2272,192,QDD_Main
17QD-1071,2536066.01,6712854,2440,249,QDD_Main
17QD-1072,2534585.437,6713952.727,2050.364,80.5,QDD_Main
17QD-1073,2536066.02,6712854,2440,207.4,QDD_Main
17QD-1075,2534678.02,6713553,2272,124,QDD_Main
17QD-1077,2536118.03,6712903,2420,208.6,QDD_Main
17QD-1081,2534737.708,6713883.686,2049.97,50,QDD_Main
17QD-1083,2536118.01,6712903,2420,267,QDD_Main
17QD-1085,2534611.527,6713967.594,2040.388,65,QDD_Main
17QD-1086,2534632.11,6713966.039,2039.663,65,QDD_Main
17QD-1090,2534672.988,6713552.159,2274.949,165,QDD_Main
17QD-1091,2536118.02,6712903,2420,282.2,QDD_Main
17QD-1094,2534170.43,6714263.918,2022.581,130,QDD_Main
17QD-1098,2534176.054,6714254.211,2022.863,130,QDD_Main
17QD-1100,2534225.284,6714189.171,2035.605,70,QDD_Main
17QD-1101,2534155.797,6714260.696,2021.481,141,QDD_Main
17QD-1102,2534215.264,6714205.035,2033.389,43.2,QDD_Main
17QD-1105,2534187.525,6714249.639,2024.092,130,QDD_Main
17QD-1106,2534200.582,6714233.094,2026.711,130,QDD_Main
17QD-1107,2534165.751,6714256.559,2022.234,130,QDD_Main
17QD-1110,2534184.328,6714226.676,2025.588,90,QDD_Main
17QD-1111,2534170.756,6714239.87,2023.338,90,QDD_Main
17QD-1113,2534179.938,6714206.699,2031.372,85,QDD_Main
17QD-1115,2534190.548,6714206.718,2031.217,90,QDD_Main
17QD-1118,2534139.588,6714257.58,2021.012,90,QDD_Main
17QD-1132,2533832.973,6713753.474,2355.718,350,QDD_Main
17QD-1137,2533833.244,6713751.745,2355.858,350,QDD_Main
17QD-1138,2535886.02,6712953,2290,376.5,QDD_Main
17QD-1139,2535886.01,6712953,2290,299.8,QDD_Main
17QD-1140,2535886.04,6712953,2290,319.9,QDD_Main
17QD-1141,2535886.03,6712953,2290,320,QDD_Main
17QD-1142,2535886,6712953,2290,305,QDD_Main
17QD-1143,2533843.02,6713762,2354,45,QDD_Main
17QD-1144,2533806.21,6713716.779,2355.321,294.6,QDD_Main
17QD-1145,2533806.38,6713717.384,2355.307,287,QDD_Main
17QD-1146,2533843.01,6713762,2354,240,QDD_Main
17QD-1147,2533807.455,6713718.668,2355.327,269,QDD_Main
17QDR-1037,2536007.941,6712790.748,2460.074,150,QDD_Main
17QDR-1039,2536008.116,6712789.618,2460.138,150,QDD_Main
17QDR-1040,2536001.031,6712789.665,2460.169,400,QDD_Main
17QDR-1041,2536189.717,6712795.584,2512.479,150,QDD_Main
17QDR-1042,2536191.844,6712789.161,2512.774,150,QDD_Main
17QDR-1045,2536138.24,6712760.842,2513.459,120,QDD_Main
17QDR-1048,2536015.396,6712701.443,2510.628,100,QDD_Main
17QDR-1049,2536046.727,6712718.329,2511.319,100,QDD_Main
17QDR-1050,2536074.722,6712733.335,2511.555,100,QDD_Main
17QDR-1051,2534469.129,6713284.088,2515.769,350,QDD_Main
17QDR-1053,2534471.793,6713285.559,2515.684,350,QDD_Main
17QDR-1055,2534473.291,6713282.257,2515.932,350,QDD_Main
17QDR-1057,2534502.875,6713229.205,2517.315,350,QDD_Main
17QDR-1058,2534473.319,6713271.308,2516.767,350,QDD_Main
17QDR-1060,2534472.94,6713275.177,2516.415,350,QDD_Main
17QDR-1061,2534713,6713468,2277,220,QDD_Main
17QDR-1064,2534708,6713467,2277,200,QDD_Main
17QDR-1065,2534710,6713465,2277,220,QDD_Main
17QDR-1066,2534707,6713464,2277,200,QDD_Main
17QDR-1070,2536006.01,6712788,2460,400,QDD_Main
17QDR-1074,2535939.01,6712863,2380,400,QDD_Main
17QDR-1076,2535939.02,6712863,2380,400,QDD_Main
17QDR-1078,2535939.03,6712863,2380,400,QDD_Main
17QDR-1079,2535939.04,6712863,2380,400,QDD_Main
17QDR-1080,2535939.05,6712863,2380,400,QDD_Main
17QDR-1082,2535939.06,6712863,2380,400,QDD_Main
17QDR-1084,2535939.07,6712863,2380,400,QDD_Main
17QDR-1087,2534705.964,6713468.103,2277.174,350,QDD_Main
17QDR-1088,2534704.112,6713469.456,2277.341,250,QDD_Main
17QDR-1089,2534687.328,6713499.105,2277.685,102,QDD_Main
17QDR-1092,2534686.632,6713501.563,2277.56,200,QDD_Main
17QDR-1093,2534464.856,6713448.135,2421.76,300,QDD_Main
17QDR-1095,2533804.678,6713719.388,2355.579,350,QDD_Main
17QDR-1096,2533808.43,6713709.546,2355.399,350,QDD_Main
17QDR-1097,2533829.928,6713750.763,2355.981,350,QDD_Main
17QDR-1099,2533809.281,6713721.254,2355.592,400,QDD_Main
17QDR-1103,2533840.569,6713753.896,2355.175,96,QDD_Main
17QDR-1104,2533839.684,6713753.191,2355.317,400,QDD_Main
17QDR-1108,2533799.971,6713507.305,2398.721,380,QDD_Main
17QDR-1109,2533808.451,6713514.237,2399.898,350,QDD_Main
17QDR-1112,2533953.159,6713547.466,2450.173,400,QDD_Main
17QDR-1114,2534404.01,6713697,2249,300,QDD_Main
17QDR-1116,2534429,6713692,2249,200,QDD_Main
17QDR-1117,2534404,6713697,2249,300,QDD_Main
17QDR-1119,2534489,6713707,2230,250,QDD_Main
17QDR-1120,2536001.013,6712789.489,2460.224,250,QDD_Main
17QDR-1121,2535996.869,6712785.76,2460.116,394,QDD_Main
17QDR-1122,2536000.143,6712787.265,2460.14,200,QDD_Main
17QDR-1123,2535939.08,6712863,2380,400,QDD_Main
17QDR-1124,2535939.09,6712864,2380,300,QDD_Main
17QDR-1125,2536140,6712792,2510,230,QDD_Main
17QDR-1126,2536192.01,6712789,2510,90,QDD_Main
17QDR-1127,2536175,6712789,2510,90,QDD_Main
17QDR-1128,2536152,6712789,2510,96,QDD_Main
17QDR-1129,2536143,6712787,2510,100,QDD_Main
17QDR-1130,2536108,6712746,2510,82,QDD_Main
17QDR-1131,2534105.203,6713597.651,2401.814,400,QDD_Main
17QDR-1133,2534104.495,6713599.843,2401.755,400,QDD_Main
17QDR-1134,2534106.961,6713603.123,2401.77,400,QDD_Main
17QDR-1135,2534023.003,6713343.026,2486.032,400,QDD_Main
17QDR-1136,2534032.533,6713343.706,2486.216,400,QDD_Main
17QDRInf_01,2535406.247,6713258.986,2040.002,90,QDD_Main
17QDRInf_02,2535417.933,6713297.707,2039.929,100,QDD_Main
17QDRInf_03,2535431.453,6713215.509,2040.023,66,QDD_Main
17QDRInf_04,2535446.267,6713270.141,2040.165,100,QDD_Main
17QDRInf_05,2535451.91,6713309.881,2040.02,100,QDD_Main
17QDRInf_06,2535477.088,6713244.101,2040.118,100,QDD_Main
17QDRInf_07,2535483.419,6713268.884,2040.143,98,QDD_Main
17QDRInf_08,2535488.232,6713303.772,2039.727,96,QDD_Main
17QDRInf_09,2535501.313,6713249.709,2040.124,110,QDD_Main
17QDRInf_10,2535512.923,6713236.325,2039.985,100,QDD_Main
17QDRInf_11,2535511.327,6713209.038,2049.978,64,QDD_Main
17QDRInf_12,2535526.775,6713251.39,2039.697,110,QDD_Main
17QDRInf_13,2535529.037,6713152.775,2050.176,62,QDD_Main
17QDRInf_14,2535544.283,6713216.222,2050.195,80,QDD_Main
17QDRInf_15,2535561.398,6713259.426,2049.94,84,QDD_Main
17QDRInf_16,2535571.266,6713134.811,2050.029,52,QDD_Main
17QDRInf_17,2535606.283,6713241.333,2050.054,90,QDD_Main
17QDRInf_18,2535585.753,6713173.005,2049.803,40,QDD_Main
17SAD-001,2536785.24,6715449.285,1626.946,150,QDD_Main
18QD-1148,2533839.38,6713756.305,2354.968,296,QDD_Main
18QD-1149,2533806.987,6713716.591,2355.304,315,QDD_Main
18QD-1150,2533807.046,6713717.783,2355.258,317,QDD_Main
18QD-1151,2533806.757,6713718.675,2355.377,335,QDD_Main
18QD-1152,2533806.482,6713714.293,2355.247,392,QDD_Main
18QD-1153,2534616.27,6713658.751,2250.406,277.4,QDD_Main
18QD-1154,2533805.478,6713714.62,2355.289,347,QDD_Main
18QD-1155,2534618.008,6713656.356,2250.373,202.5,QDD_Main
18QD-1156,2533804.177,6713506.599,2398.75,345.1,QDD_Main
18QD-1157,2534615.028,6713656.661,2250.412,252,QDD_Main
18QD-1158,2533806.12,6713510.003,2399.082,330,QDD_Main
18QD-1159,2534614.256,6713656.321,2250.503,243.5,QDD_Main
18QD-1160,2533833.828,6713752.768,2355.597,335,QDD_Main
18QD-1161,2533808.07,6713718.471,2355.46,378.5,QDD_Main
18QD-1162,2532879.937,6714278.277,2168.003,300,QDD_Main
18QD-1163,2533808.904,6713718.677,2355.362,353.5,QDD_Main
18QD-1164,2532878.378,6714279.767,2168.263,189,QDD_Main
18QD-1165,2532885.389,6714283.213,2167.627,206,QDD_Main
18QD-1166,2533809.844,6713719.155,2355.429,336.4,QDD_Main
18QD-1167,2532881.353,6714275.964,2167.869,202,QDD_Main
18QD-1168,2532879.026,6714277.396,2168.56,199.5,QDD_Main
18QD-1169,2533806.919,6713716.996,2355.312,338,QDD_Main
18QD-1170,2533806.817,6713713.169,2355.122,160.1,QDD_Main
18QD-1171,2533806.943,6713714.846,2355.221,384.2,QDD_Main
18QD-1172,2533806.378,6713713.667,2355.095,367,QDD_Main
18QD-1173,2532098.417,6713907.631,2423.57,252.5,QDD_Main
18QD-1174,2533807.709,6713714.073,2355.266,326.5,QDD_Main
18QD-1175,2532100.931,6713911.718,2423.074,34.5,QDD_Main
18QD-1176,2533806.465,6713719.656,2355.363,383,QDD_Main
18QD-1177,2532100.802,6713912.468,2423.045,259,QDD_Main
18QD-1178,2532103.563,6713910.986,2422.888,256,QDD_Main
18QD-1179,2533841.167,6713751.474,2355.381,354.3,QDD_Main
18QD-1180,2533807.797,6713715.547,2355.313,350,QDD_Main
18QD-1181,2532210.645,6714018.968,2381.787,251,QDD_Main
18QD-1182,2533807.881,6713714.904,2355.333,384.4,QDD_Main
18QD-1183,2532212.727,6714017.039,2381.931,253.3,QDD_Main
18QD-1184,2532212.941,6714017.955,2381.877,251,QDD_Main
18QD-1185,2533807.826,6713714.604,2355.282,377,QDD_Main
18QD-1186,2532451.504,6714168.56,2303.699,255,QDD_Main
18QD-1187,2532449.691,6714171.517,2303.835,273,QDD_Main
18QD-1188,2533806.795,6713718.007,2355.294,372.6,QDD_Main
18QD-1189,2533833.392,6712831.964,2326.537,1100,QDD_Main
18QD-1196,2534309.859,6713481.007,1889.489,456,QDD_Main
18QD-1200,2534309.01,6713482,1884,397.8,QDD_Main
18QD-1201,2534309.02,6713482,1884,420.5,QDD_Main
18QDR-1190,2532540.057,6715041.758,2224.097,234,QDD_Main
18QDR-1191,2532535.916,6715039.429,2224.097,250,QDD_Main
18QDR-1192,2532545.248,6715033.963,2223.944,250,QDD_Main
18QDR-1193,2532734.248,6714743.559,2311.598,250,QDD_Main
18QDR-1194,2532734.914,6714741.36,2311.677,250,QDD_Main
18QDR-1195,2532736.142,6714732.018,2312.123,250,QDD_Main
18QDR-1197,2533728.062,6713690.331,2310.885,300,QDD_Main
18QDR-1198,2533728.86,6713689.643,2310.805,320,QDD_Main
18QDR-1199,2533726.269,6713690.672,2310.828,330,QDD_Main
18QDR-1202,2533728.01,6713687.709,2310.842,300,QDD_Main
18QDR-1203,2533725.744,6713688.459,2310.929,300,QDD_Main
18QDR-1204,2533724.668,6713688.436,2310.943,300,QDD_Main
18QDR-1205,2533619.015,6713529.019,2301.621,350,QDD_Main
18QD-TR-001,2533570.9,6713290.1,2284,49.2,QDD_Main
18QD-TR-002,2533601.4,6713349,2290,22.87,QDD_Main
18QD-TR-003,2533649.4,6713360.4,2295,8.1,QDD_Main
18QD-TR-004,2533647,6713375.4,2295,6,QDD_Main
18QD-TR-005,2533640.6,6713409.1,2300,22.25,QDD_Main
18QD-TR-006,2533624.9,6713437.1,2303,20.85,QDD_Main
18QD-TR-007,2533636.8,6713459.5,2303,9.65,QDD_Main
18QD-TR-008,2533629.6,6713517.1,2303,88.2,QDD_Main
18QD-TR-009,2533668.8,6713558.3,2303,91.1,QDD_Main
18QD-TR-010,2533693.424,6713647.641,2303.987,85,QDD_Main
18SAD-002,2536776.25,6715395.826,1629.785,154.5,QDD_Main
18SAD-003,2536835.691,6715405.161,1664.678,126.75,QDD_Main
18SAD-004,2536834.901,6715404.834,1664.697,126.8,QDD_Main
18SAD-005,2536832.916,6715404.168,1664.675,155,QDD_Main
18SAD-006,2536833.275,6715404.017,1664.644,183.5,QDD_Main
18SAD-007,2536837.774,6715402.024,1664.408,171,QDD_Main
18SAD-008,2536837.814,6715401.661,1664.575,154.5,QDD_Main
18SAD-009,2536590.493,6715664.57,1706.786,87,QDD_Main
18SAD-010,2536592.292,6715659.189,1706.522,72.5,QDD_Main
18SAD-011,2536592.214,6715658.893,1706.512,162,QDD_Main
18SAD-012,2536667.12,6715713,1737,285.5,QDD_Main
18SAD-013,2536667.09,6715713,1737,301,QDD_Main
18SAD-014,2536667.01,6715713,1737,254.4,QDD_Main
18SAD-015,2536667.02,6715713,1737,250,QDD_Main
18SAD-016,2536667.03,6715713,1737,233.5,QDD_Main
18SAD-017,2536667.04,6715713,1737,250.5,QDD_Main
18SAD-018,2536667.05,6715713,1737,227.6,QDD_Main
18SAD-019,2536667.07,6715713,1737,250.5,QDD_Main
18SAD-020,2536667.08,6715713,1737,250.5,QDD_Main
19QD-1206,2533806.721,6713712.168,2355.85,360,QDD_Main
19QD-1208,2533805.739,6713712.071,2355.702,350,QDD_Main
19QD-1215,2533806.14,6713712.924,2355.735,286,QDD_Main
19QD-1223,2533806.196,6713714.936,2355.327,365.3,QDD_Main
19QD-1234,2533810.622,6713718.669,2355.457,375,QDD_Main
19QD-1244,2533808.946,6713717.082,2356.185,350,QDD_Main
19QD-1247,2534533.241,6713225.345,1822.109,235,QDD_Main
19QD-1255,2534533.419,6713225.312,1821.742,188,QDD_Main
19QD-1256,2535693.141,6712361.125,2686.111,420,QDD_Main
19QD-1259,2534533.05,6713224.815,1822.138,301,QDD_Main
19QD-1263,2534532.95,6713224.21,1822.43,81,QDD_Main
19QD-1264,2534532.93,6713223.68,1822.22,284.6,QDD_Main
19QD-1265,2534532.597,6713223.452,1821.718,160,QDD_Main
19QD-1266,2534532.778,6713226.176,1821.967,220,QDD_Main
19QD-1267,2534532.87,6713225.874,1820.882,133,QDD_Main
19QD-1268,2534531.086,6713225.759,1820.753,168.6,QDD_Main
19QD-1269,2534526.163,6713220.19,1821.634,679.6,QDD_Main
19QD-1277,2534991.224,6713197.316,1820.298,250,QDD_Main
19QD-1278,2534991.329,6713197.514,1819.816,220,QDD_Main
19QD-1279,2534991.907,6713199.152,1820.714,181,QDD_Main
19QD-1280,2534526.09,6713225.781,1821.279,550,QDD_Main
19QD-1281,2534531,6713222,1820,553.5,QDD_Main
19QD-1282,2535061.622,6713211.023,1882.603,190,QDD_Main
19QD-1283,2535060.788,6713211.524,1883.374,98.3,QDD_Main
19QDR-1207,2533726.171,6713686.172,2310.869,270,QDD_Main
19QDR-1209,2533621.01,6713527,2301,350,QDD_Main
19QDR-1210,2533618.987,6713527.795,2301.594,300,QDD_Main
19QDR-1211,2533619.052,6713527.225,2301.535,300,QDD_Main
19QDR-1212,2533625.693,6713524.396,2301.542,300,QDD_Main
19QDR-1213,2533619.375,6713526.481,2301.656,300,QDD_Main
19QDR-1214,2533620.323,6713526.49,2301.747,270,QDD_Main
19QDR-1216,2533728.822,6713687.368,2310.777,300,QDD_Main
19QDR-1217,2533729.412,6713687.984,2311.031,300,QDD_Main
19QDR-1218,2533667.179,6713620.486,2301.424,300,QDD_Main
19QDR-1219,2533667.676,6713619.679,2301.449,300,QDD_Main
19QDR-1220,2533663.69,6713615.672,2301.518,270,QDD_Main
19QDR-1221,2533664.04,6713617,2302,300,QDD_Main
19QDR-1222,2533726.945,6713864.969,2174.346,300,QDD_Main
19QDR-1224,2533663.905,6713610.861,2301.688,240,QDD_Main
