HOLEID,ESTE,NORTE,COTA,LARGO,Proyecto
19QDR-1225,2533726.424,6713864.165,2174.303,270,QDD_Main
19QDR-1226,2533622.476,6713524.452,2301.508,270,QDD_Main
19QDR-1227,2533729.597,6713864.289,2174.385,270,QDD_Main
19QDR-1228,2533622.766,6713522.425,2301.466,260,QDD_Main
19QDR-1229,2533717.904,6713858.947,2175.018,250,QDD_Main
19QDR-1230,2533626.972,6713523.513,2301.722,240,QDD_Main
19QDR-1231,2533483.776,6713613.871,2191.394,250,QDD_Main
19QDR-1232,2533486.131,6713628.228,2190.646,250,QDD_Main
19QDR-1233,2533499.606,6713624.13,2190.274,240,QDD_Main
19QDR-1235,2533484.38,6713624.129,2190.861,240,QDD_Main
19QDR-1236,2533493.036,6713616.894,2190.948,240,QDD_Main
19QDR-1237,2533483.746,6713625.929,2190.849,240,QDD_Main
19QDR-1238,2533713.284,6713850.078,2175.364,240,QDD_Main
19QDR-1239,2533630.884,6713738.262,2183.213,280,QDD_Main
19QDR-1240,2533567.203,6713696.809,2180.466,300,QDD_Main
19QDR-1241,2533630.363,6713737.058,2183.153,250,QDD_Main
19QDR-1242,2533618.617,6713732.675,2183.219,250,QDD_Main
19QDR-1243,2533567.271,6713695.479,2180.663,268,QDD_Main
19QDR-1245,2533621.869,6713509.927,2301.249,200,QDD_Main
19QDR-1246,2533576.281,6713691.69,2180.666,270,QDD_Main
19QDR-1248,2533621.869,6713511.027,2301.249,220,QDD_Main
19QDR-1249,2533621.557,6713522.297,2301.437,220,QDD_Main
19QDR-1250,2533575.002,6713687.565,2180.66,250,QDD_Main
19QDR-1251,2533667.54,6713612.09,2301.791,150,QDD_Main
19QDR-1252,2533666.773,6713605.134,2302.048,200,QDD_Main
19QDR-1253,2533188.249,6713796.235,2245.775,400,QDD_Main
19QDR-1254,2533186.715,6713793.854,2245.688,400,QDD_Main
19QDR-1257,2533389.868,6713484.27,2244.025,174,QDD_Main
19QDR-1258,2533389.097,6713482.34,2243.724,254,QDD_Main
19QDR-1260,2533387.825,6713474.44,2244.337,90,QDD_Main
19QDR-1261,2534544.708,6713028.986,2564.505,350,QDD_Main
19QDR-1262,2534544.242,6713027.064,2564.396,350,QDD_Main
19QDR-1270,2533625.719,6713731.765,2182.859,250,QDD_Main
19QDR-1271,2533659.767,6713554.506,2301.857,140,QDD_Main
19QDR-1272,2533619.254,6713526.316,2301.575,166,QDD_Main
19QDR-1273,2533620.258,6713526.506,2301.583,80,QDD_Main
19QDR-1274,2533625.579,6713529.73,2301.661,80,QDD_Main
19QDR-1275,2533630.768,6713456.641,2301.546,160,QDD_Main
19QDR-1276,2533619.431,6713435.908,2301.414,150,QDD_Main
19SAR-021,2536189.058,6716184.718,1595.554,200,QDD_Main
19SAR-022,2536145.352,6715961.449,1575.014,200,QDD_Main
19SAR-023,2536129.984,6716079.123,1581.476,200,QDD_Main
19SAR-024,2537022.061,6715156.634,1818.049,350,QDD_Main
19SAR-025,2537037.888,6715150.435,1818.654,250,QDD_Main
19SAR-026,2537038.895,6715154.854,1818.128,258,QDD_Main
19SAT-021,2536674.387,6715718.796,1739.717,53.8,QDD_Main
2015_Infill_01,2535478.595,6713057.166,2219.613,156,QDD_Main
2015_Infill_02,2535483.704,6713069.441,2219.354,168,QDD_Main
2015_Infill_03,2535459.695,6713082.787,2219.727,144,QDD_Main
2015_Infill_04,2535467.576,6713098.33,2219.974,172,QDD_Main
2015_Infill_05,2535420.008,6713074.076,2220.371,162,QDD_Main
2015_Infill_06,2535431.219,6713096.957,2220.397,166,QDD_Main
2015_Infill_07,2535392.877,6713080.063,2209.87,130,QDD_Main
2015_Infill_08,2535401.272,6713097.95,2210.026,128,QDD_Main
2015_Infill_09,2535376.393,6713120.859,2210.226,140,QDD_Main
2015_Infill_10,2535352.79,6713144.172,2209.982,138,QDD_Main
2015_Infill_11,2535316.18,6713133.734,2209.53,150,QDD_Main
2015_Infill_12,2535299.845,6713164.407,2200.206,134,QDD_Main
2015_Infill_13,2535281.827,6713127.454,2210.207,140,QDD_Main
2015_Infill_14,2535263.821,6713162.825,2210.861,124,QDD_Main
2015_Infill_15,2535256.979,6713148.476,2210.701,100,QDD_Main
2015_Infill_16,2535230.426,6713162.764,2200.715,106,QDD_Main
2015_Infill_17,2535202.259,6713172.959,2200.567,106,QDD_Main
2015_Infill_18,2535208.583,6713187.378,2200.848,70,QDD_Main
2015_Infill_19,2535175.768,6713180.868,2200.046,124,QDD_Main
2015_Infill_20,2535144.866,6713191.383,2210.898,106,QDD_Main
2015_Infill_21,2535151.572,6713207.679,2199.924,104,QDD_Main
2015_Infill_22,2535118.919,6713204.048,2209.947,106,QDD_Main
2015_Infill_23,2535130.456,6713228.5,2199.944,92,QDD_Main
2015_Infill_24,2535088.236,6713214.439,2209.907,116,QDD_Main
2015_Infill_25,2535100.557,6713236.861,2210.164,94,QDD_Main
2015_Infill_26,2535070.052,6713238.677,2210.223,130,QDD_Main
2015_Infill_27,2535027.031,6713245.882,2210.435,132,QDD_Main
2015_Infill_28,2535001.607,6713266.074,2209.975,130,QDD_Main
2015_Infill_29,2534991.809,6713302.653,2210.366,118,QDD_Main
2015_Infill_30,2534968.849,6713324.077,2209.639,122,QDD_Main
20SAT-022,2536612.4,6715770.4,1745.5,26,QDD_Main
20SAT-023,2536595.5,6715788.8,1737.7,20,QDD_Main
20SAT-024,2536597.9,6715797.2,1742,21,QDD_Main
20SAT-025,2536595.4,6715804.6,1749,22,QDD_Main
20SAT-026,2536657,6715797,1774,20.4,QDD_Main
20SAT-027,2536675,6715801,1786,21,QDD_Main
20SAT-028,2536652.46,6715767.266,1748.268,44,QDD_Main
20SAT-029,2536666,6715758,1759,31.6,QDD_Main
20SAT-030,2536699,6715791,1770,22,QDD_Main
20SAT-031,2536670,6715797,1777,27,QDD_Main
20SAT-032,2536701,6715788,1769,39.5,QDD_Main
20SAT-033,2536676,6715753,1761,54,QDD_Main
20SAT-034,2536001,6716065,1629,34,QDD_Main
20SAT-035,2535957,6716066,1626,33,QDD_Main
98QD-001,2535605.16,6713161.31,2106.48,220.25,QDD_Main
98QD-002,2535552.67,6713190.22,2088,174.74,QDD_Main
98QD-003,2535474.75,6713308.69,2123.5,33.25,QDD_Main
98QD-004,2535549.56,6713185.73,2088,151.43,QDD_Main
98QD-005,2535597.35,6713217.07,2193.36,274.83,QDD_Main
98QD-006,2535597.36,6713217.07,2193.36,251.86,QDD_Main
98QD-007,2535597.37,6713217.07,2193.36,156.31,QDD_Main
98QD-008,2535625.1,6713137.69,2116.41,143.25,QDD_Main
98QD-009,2535344.61,6713126.46,2258.14,307.13,QDD_Main
98QD-010,2535602.11,6713172.4,2113.93,47.53,QDD_Main
98QD-011,2535344.45,6713126.43,2258.19,275,QDD_Main
98QD-012,2536179.26,6713243.81,2318,277.67,QDD_Main
98QD-013,2535602.37,6713172.94,2113.93,5.79,QDD_Main
98QD-014,2535852.44,6713090.19,2431.71,386.96,QDD_Main
99QD-024,2535453.06,6713275.78,2119.5,150.11,QDD_Main
99QD-025,2535399.41,6713323.24,2115,156.96,QDD_Main
99QD-026,2536160.73,6713068.56,2434.58,178.13,QDD_Main
99QD-027,2535851.82,6713088.48,2431.71,398.33,QDD_Main
99QD-028,2535902.1,6713234.69,2310.78,227.23,QDD_Main
99QD-029,2536192.69,6713189.94,2345,203.13,QDD_Main
99QD-030,2536029.59,6713184.86,2377.24,247.66,QDD_Main
99QD-031,2535765.54,6713144.17,2344.98,276.33,QDD_Main
99QD-032,2536177.54,6713241.76,2318,57.95,QDD_Main
99QD-033,2536177.26,6713241.6,2318,175.99,QDD_Main
99QD-034,2536195.02,6713188.85,2345,122,QDD_Main
99QD-035,2535902.43,6713234.96,2310.78,116.51,QDD_Main
99QD-036,2535764.71,6713142.47,2345.45,284.26,QDD_Main
99QD-037,2535900.55,6713235.32,2310.78,261.69,QDD_Main
99QD-038,2535954.28,6712950.03,2545,74.42,QDD_Main
99QD-039,2535902.7,6713234.91,2310.78,80.52,QDD_Main
99QD-040,2535722.46,6713278.88,2161.45,117.12,QDD_Main
99QD-041,2535523.53,6713183.13,2090,157.38,QDD_Main
99QD-042,2535194.4,6713342.61,2064,50.94,QDD_Main
99QDR-015,2535464.54,6713324.96,2123.14,220,QDD_Main
99QDR-016,2535525.51,6713182.33,2090,150,QDD_Main
99QDR-017,2535480.51,6713228.92,2109,140,QDD_Main
99QDR-018,2535451.94,6713274.21,2119.5,115,QDD_Main
99QDR-019,2535401.49,6713321.54,2115,30,QDD_Main
99QDR-020,2535401.02,6713321.89,2115,150,QDD_Main
99QDR-021,2535193.4,6713342.03,2064,270,QDD_Main
99QDR-022,2535278.55,6713297.84,2083,175,QDD_Main
99QDR-023,2535549.8,6713198.2,2088,150,QDD_Main
DTH-01,2536180.06,6713246.82,2316.27,6,QDD_Main
DTH-02,2536185.7,6713243.63,2316.05,6,QDD_Main
DTH-03,2536184.35,6713248.23,2316.15,6,QDD_Main
DTH-04,2536188.69,6713249.53,2315.94,6,QDD_Main
DTH-05,2536187.36,6713254.02,2316.08,6,QDD_Main
DTH-06,2536182.91,6713252.54,2316.12,6,QDD_Main
DTH-07,2536178.7,6713251.24,2316.37,6,QDD_Main
DTH-08,2536181.65,6713257.11,2316.44,6,QDD_Main
DTH-09,2536228.89,6713135.1,2373.75,6,QDD_Main
DTH-10,2536222.68,6713137.02,2373.86,6,QDD_Main
DTH-11,2536220.38,6713140.81,2373.86,6,QDD_Main
DTH-12,2536226.66,6713139.05,2373.86,6,QDD_Main
DTH-13,2536230.63,6713141.36,2373.58,6,QDD_Main
DTH-14,2536227.5,6713142.23,2373.58,6,QDD_Main
DTH-15,2536224.44,6713143.31,2373.44,6,QDD_Main
DTH-16,2536222.09,6713147.1,2373.86,6,QDD_Main
DTH-17,2536226.82,6713145.8,2373.86,6,QDD_Main
DTH-18,2536228.38,6713145.34,2373.86,6,QDD_Main
DTH-19,2536229.86,6713144.95,2373.86,6,QDD_Main
DTH-20,2536233.08,6713144.05,2373.86,6,QDD_Main
DTH-21,2536232.32,6713147.64,2373.86,6,QDD_Main
DTH-22,2536229.24,6713148.49,2373.86,6,QDD_Main
DTH-23,2536226.52,6713149.51,2372.46,6,QDD_Main
H-10,2534525.27,6713970.44,2071.44,43.55,QDD_Main
H-105,2534871.85,6713855.28,1999.71,140.4,QDD_Main
H-11,2534525.28,6713970.79,2069.47,47.65,QDD_Main
H-110,2534955.19,6713757.24,2013.67,97.4,QDD_Main
H-113,2534652.63,6714083.29,2019.66,206.3,QDD_Main
H-117,2534527.87,6714041.98,2020.02,116.32,QDD_Main
H-12,2534634.66,6713985.75,2077.42,61,QDD_Main
H-122,2534690.35,6714117.42,2021.87,124.45,QDD_Main
H-123,2534468.83,6714032.11,2021.87,130.41,QDD_Main
H-129,2534228.28,6714352.98,1962.74,100,QDD_Main
H-13,2534635,6713981.14,2077.77,98.7,QDD_Main
H-130,2534239.05,6714332.05,1963.98,69.7,QDD_Main
H-131,2534242.06,6714303.91,1965.82,60,QDD_Main
H-14,2534763.6,6713938.66,2053.72,59,QDD_Main
H-15,2534620.71,6714013.85,2055.01,72,QDD_Main
H-16,2534177.85,6714119.55,2103.75,114.5,QDD_Main
H-17,2534177.84,6714119.55,2103.75,219.4,QDD_Main
H-18,2534179.08,6714121.59,2105.6,135.55,QDD_Main
H-18A,2534179.08,6714119.59,2105.6,151.8,QDD_Main
H-22,2534594.8,6714060.83,2015.5,124.1,QDD_Main
H-23,2534594.81,6714060.83,2015.5,157.1,QDD_Main
H-3,2534701.94,6713977.76,2101.45,50,QDD_Main
H-3A,2534701.93,6713977.76,2101.45,145,QDD_Main
H-4,2534705.13,6713979.05,2101.25,85.5,QDD_Main
H-4A,2534705.14,6713979.05,2101.25,149,QDD_Main
H-5,2534702.47,6713978.66,2101.09,126,QDD_Main
H-6,2534702.63,6713978.27,2101.29,146.2,QDD_Main
H-7,2534699.38,6713976.81,2102.45,125.3,QDD_Main
H-8,2534703.45,6713978.09,2101.2,178.1,QDD_Main
H-84,2534068.38,6714236.41,1990.75,49,QDD_Main
H-9,2534575.07,6713980.41,2073.69,94.5,QDD_Main
H-90,2534544.66,6714058.04,2012.75,150,QDD_Main
H-92,2534544.65,6714058.04,2012.75,150.2,QDD_Main
H-97,2534625.63,6714076.15,2014.75,162,QDD_Main
H-99,2534570.89,6714068.07,2017.61,128.6,QDD_Main
INF2013_01,2534582.21,6713344.77,1850.95,119,QDD_Main
INF2013_02,2534581.95,6713345.25,1850.77,72,QDD_Main
INF2013_03,2534581.48,6713344.47,1854.07,79.7,QDD_Main
INF2013_04,2534620.94,6713356.05,1849.86,111,QDD_Main
INF2013_05,2534978.77,6713261.75,1918.04,97.1,QDD_Main
INF2013_06,2534622.3,6713355.27,1850.86,99.8,QDD_Main
INF2013_07,2534619.7,6713356.35,1849.97,98.25,QDD_Main
INF2013_08,2534979.36,6713261.63,1918.02,117,QDD_Main
INF2013_09,2534619.83,6713356.95,1849.66,76,QDD_Main
INF2013_10,2534620.18,6713356.33,1849.94,99,QDD_Main
INF2013_11,2534662.03,6713366.28,1850.9,209.5,QDD_Main
INF2013_12,2534977.5,6713264.68,1918.04,130.2,QDD_Main
INF2013_13,2534662.16,6713366.05,1850.3,204,QDD_Main
INF2013_14,2534972.61,6713261.22,1920.68,60,QDD_Main
INF2013_15,2534931.24,6713196.33,1909.46,132,QDD_Main
INF2013_16,2534710.36,6713362.53,1850.34,95,QDD_Main
INF2013_17,2534710.53,6713363.13,1850.72,141,QDD_Main
INF2013_18,2534710.84,6713363.21,1850.65,157,QDD_Main
INF2013_19,2534931.3,6713195.39,1909.43,151,QDD_Main
INF2013_20B,2534709.69,6713362.9,1852.3,200,QDD_Main
INF2013_21,2534710.51,6713363.13,1850.63,91,QDD_Main
INF2013_22,2534931.04,6713196.05,1909.42,153,QDD_Main
INF2013_23,2534710.45,6713362.69,1853.44,86,QDD_Main
INF2013_24,2534949.42,6713220.07,1911.47,20.6,QDD_Main
INF2013_25B,2534867.47,6713199.71,1902.21,155.3,QDD_Main
INF2013_27,2534794.01,6713351.15,1851.19,165,QDD_Main
INF2013_28,2534797.41,6713349.66,1851.59,136,QDD_Main
INF2013_29,2534886.07,6713199.4,1901.95,193,QDD_Main
INF2013_30,2534939.48,6713198.19,1913.27,72,QDD_Main
INF2013_31,2534940.37,6713198.32,1912.75,63.77,QDD_Main
INF2013_32,2534941.71,6713198.99,1913.83,83,QDD_Main
INF2013_33,2534941.73,6713199.24,1912.79,78,QDD_Main
INF20132013_34,2534945.84,6713204.85,1912,159.5,QDD_Main
INF20132013_35,2534945.46,6713204.84,1912,117.5,QDD_Main
P-20QD-001,2534533,6713224,1820,125,QDD_Main
P-20QD-002,2534533,6713224,1820,120,QDD_Main
P-20QD-003,2534533,6713224,1820,110,QDD_Main
P-20QD-004,2534533,6713224,1820,115,QDD_Main
P-20QD-005,2534533,6713224,1820,120,QDD_Main
P-20QD-006,2534533,6713224,1820,150,QDD_Main
P-20QD-007,2534533,6713224,1820,150,QDD_Main
P-20QD-008,2534533,6713224,1820,120,QDD_Main
P-20QD-009,2534533,6713224,1820,130,QDD_Main
P-20QD-010,2534315,6713484,1889,165,QDD_Main
P-20QD-011,2534315,6713484,1889,170,QDD_Main
P-20QD-012,2534315,6713484,1889,175,QDD_Main
P-20QD-013,2534315,6713484,1889,180,QDD_Main
P-20QD-014,2534315,6713484,1889,170,QDD_Main
P-20QD-015,2534315,6713484,1889,180,QDD_Main
P-20QD-016,2534315,6713484,1889,160,QDD_Main
P-20QD-019,2534295,6714010,2138,150,QDD_Main
P-20QD-021,2534360,6713906,2165,220,QDD_Main
P-20QD-024,2534360,6713904,2165,200,QDD_Main
P-20QD-026,2534351,6713906,2165,200,QDD_Main
P-20QD-028,2534352,6713907,2165,150,QDD_Main
P-20QDR-017,2534295,6714010,2138,125,QDD_Main
P-20QDR-018,2534295,6714010,2138,160,QDD_Main
P-20QDR-020,2534295,6714010,2138,180,QDD_Main
P-20QDR-022,2534360,6713906,2165,220,QDD_Main
P-20QDR-023,2534360,6713906,2165,220,QDD_Main
P-20QDR-025,2534360,6713904,2165,190,QDD_Main
P-20QDR-027,2534351,6713906,2165,180,QDD_Main
P-20QDR-029,2534352,6713907,2165,225,QDD_Main
TE,2535310.287,6713534.15,1963.266,651.6,QDD_Main
UH-1,2534767.02,6713925.37,2027.2,33.72,QDD_Main
UH-10,2534645.76,6713954.31,2028.12,58,QDD_Main
UH-100,2534660.27,6713978.03,2001.16,66.58,QDD_Main
UH-102,2534724,6713949,2000.75,61.54,QDD_Main
UH-103,2534759.55,6713947.16,2000.75,60.43,QDD_Main
UH-104,2534723.5,6713954.08,2000.75,54.5,QDD_Main
UH-106,2534670.17,6713971.17,2002.17,64.67,QDD_Main
UH-107,2534660.26,6713978.03,2001.16,59.3,QDD_Main
UH-108,2534670.27,6713971.17,2002.17,54.23,QDD_Main
UH-109,2534681.48,6713969.12,2002.17,65.6,QDD_Main
UH-11,2534677.16,6713978,2027.77,52.3,QDD_Main
UH-111,2534627.29,6713987.03,2001.21,61.18,QDD_Main
UH-112,2534775.56,6713943.18,2000.75,62.65,QDD_Main
UH-114,2534108.16,6714181.26,1955.75,62.3,QDD_Main
UH-115,2534775.57,6713943.18,2000.75,55.2,QDD_Main
UH-116,2534108.14,6714205.79,1956.18,62.5,QDD_Main
UH-118,2534108.27,6714155.39,1956.56,61.95,QDD_Main
UH-119,2534108.24,6714129.62,1956.79,60.05,QDD_Main
UH-12,2534637.1,6713947.75,2028.16,54.75,QDD_Main
UH-120,2534105.8,6714229.98,1956.14,55,QDD_Main
UH-121,2534105.03,6714203.81,1956.22,57.4,QDD_Main
UH-124,2534105.78,6714155.27,1956.51,58,QDD_Main
UH-125,2534105.43,6714179.7,1956.31,60.14,QDD_Main
UH-126,2534105.53,6714127.45,1955.75,63.38,QDD_Main
UH-127,2534107.46,6714221.47,1956.13,59,QDD_Main
UH-128,2534108.18,6714195.53,1956.24,60.15,QDD_Main
UH-13,2534626.55,6713940.01,2028.1,54.66,QDD_Main
UH-14,2534618.54,6713934.03,2028.05,54.81,QDD_Main
UH-15,2534686.73,6713985.13,2027.89,53.39,QDD_Main
UH-16,2534697.12,6713992.41,2027.91,52.67,QDD_Main
UH-17,2534648.02,6713952.99,2027.97,50.39,QDD_Main
UH-18,2534737.1,6714022.27,2027.64,54.06,QDD_Main
UH-19,2534757.02,6714037.36,2027.86,48.81,QDD_Main
UH-2,2534623.44,6713944.16,2082.5,31.47,QDD_Main
UH-20,2534746.79,6714030.17,2027.88,52,QDD_Main
UH-21,2534755.16,6713920.9,2027.45,55.83,QDD_Main
UH-22,2534744.52,6713914.39,2027.93,50.13,QDD_Main
UH-23,2534707.17,6714000.23,2027.71,59.41,QDD_Main
UH-24,2534734.27,6713907.07,2027.4,54.27,QDD_Main
UH-25,2534717.42,6714007.67,2027.71,57.02,QDD_Main
UH-26,2534726.7,6714014.57,2027.61,60.29,QDD_Main
UH-27,2534638.66,6713945.58,2028.05,58.04,QDD_Main
UH-28,2534658.59,6713960.59,2027.96,58,QDD_Main
UH-29,2534724.13,6713899.95,2027.4,48.23,QDD_Main
UH-3,2534622.39,6713946.59,2082.55,23.49,QDD_Main
UH-30,2534738.5,6714020.19,2027.8,33.3,QDD_Main
UH-31,2534602.9,6713934.66,2028.15,44.7,QDD_Main
UH-32,2534587.19,6713935.16,2028.18,32.19,QDD_Main
UH-33,2534575.02,6713935.52,2028.24,26.5,QDD_Main
UH-34,2534440.21,6713938.46,2028.97,33.66,QDD_Main
UH-35,2534472.17,6713937.66,2028.77,41.49,QDD_Main
UH-36,2534442.43,6713935.68,2028.86,44.44,QDD_Main
UH-37,2534410.54,6713936.44,2029,50.18,QDD_Main
UH-38,2534795.19,6713945.22,2001.65,47.07,QDD_Main
UH-39,2534759.55,6713947.16,2001.58,41.84,QDD_Main
UH-4,2534592.21,6713934.9,2082.46,29.47,QDD_Main
UH-40,2534766.32,6713938.04,2001.71,50.02,QDD_Main
UH-41,2534726.27,6713949,2001.97,60.51,QDD_Main
UH-42,2534505.47,6713934.25,2028.64,43.47,QDD_Main
UH-43,2534724,6713949.78,2001.9,64.01,QDD_Main
UH-44,2534521.26,6713933.98,2028.53,50.09,QDD_Main
UH-45,2534586.42,6713999.98,2000.75,62.85,QDD_Main
UH-46,2534558.98,6713995.21,2002.63,60.32,QDD_Main
UH-48,2534660,6713978,2000.8,59.6,QDD_Main
UH-49,2534626.7,6713987.26,2002.69,64.45,QDD_Main
UH-5,2534594.18,6713932.11,2082.5,35.07,QDD_Main
UH-50,2534623.91,6713992.01,2002.59,41.7,QDD_Main
UH-51,2534701.46,6713963.47,2002.28,60.13,QDD_Main
UH-52,2534724.6,6713949.08,2002.03,61.37,QDD_Main
UH-53,2534094.4,6714215.41,1992.51,58.83,QDD_Main
UH-54,2534072.87,6714171.41,1990.75,58.1,QDD_Main
UH-55,2534129.34,6714267.09,1990.75,35,QDD_Main
UH-57,2534763.68,6713959.54,2027.35,38.58,QDD_Main
UH-6,2534654.65,6713931.05,2082.52,49.97,QDD_Main
UH-7,2534656.81,6713932.06,2082.5,30.09,QDD_Main
UH-79,2534741.97,6713988.1,2027.6,53.88,QDD_Main
UH-8,2534637,6713949,2082.8,36.05,QDD_Main
UH-80,2534539.79,6713979.02,2002.82,61.6,QDD_Main
UH-81,2534534.68,6713972.49,2002.89,47.4,QDD_Main
UH-82,2534586.41,6713999.98,2000.75,60.2,QDD_Main
UH-83,2534541.75,6713981.55,2002.82,48.73,QDD_Main
UH-85,2534558.9,6713995.21,2002.63,49.82,QDD_Main
UH-86,2534591.19,6714001.6,2001.65,65,QDD_Main
UH-87,2534572.2,6713997.97,2001.65,53.02,QDD_Main
UH-88,2534623.99,6713992.01,2000.75,62.02,QDD_Main
UH-89,2534442.41,6713935.7,2027.75,60.72,QDD_Main
UH-9,2534667.31,6713969.98,2027.95,54.02,QDD_Main
UH-91,2534726.27,6713949,2000.75,47.68,QDD_Main
UH-93,2534410.54,6713936.45,2027.75,16.4,QDD_Main
UH-95,2534659.76,6713977.99,2000.75,49.4,QDD_Main
UH-96,2534746.61,6713944.81,2000.75,46.36,QDD_Main
UH-98,2534724.25,6713948.98,2000.75,40.7,QDD_Main
